Producto,Marca,Precio,Link
"LAPTOP ASUS M515DA-BQ889 RYZEN 5-3500U 4N 8H 2.1GHZ TURBO 3.7GHZ 12GB RAM 256GB SSD 15"" M515D 2GB VEGA 8 FHD",ASUS,"S/ 2,150",https://simple.ripley.com.pe/laptop-asus-m515da-bq889-ryzen-5-3500u-4n-8h-21ghz-turbo-37ghz-12gb-ram-256gb-ssd-15-m515d-2gb-vega-8-fhd-pmp20000401757
"LAPTOP ASUS B1502CVA-NJ1091 16GB 15"" 1TBSSD B1502CVA FHD CORE I7-1355U 1TB SSD RAM",ASUS,"S/ 3,398.90",https://simple.ripley.com.pe/laptop-asus-b1502cva-nj1091-16gb-15-1tbssd-b1502cva-fhd-core-i7-1355u-1tb-ssd-ram-pmp20000732289
"LAPTOP ASUS X1504VA-NJ946 CORE I3-100U 1.2/4.7GHZ 8GB RAM 512GB SSD 15.6"" X1504VA-NJ946, LED FHD 16:9, 60HZ, DDR4 FREEDOS",ASUS,"S/ 2,113",https://simple.ripley.com.pe/laptop-asus-x1504va-nj946-core-i3-100u-1247ghz-8gb-ram-512gb-ssd-156-x1504va-nj946-led-fhd-169-60hz-ddr4-freedos-pmp20000199825
"LAPTOP LENOVO 82YU00X6LM 8GB 15.6"" VG4 AMN FHD AMD RYZEN 5 7520U RAM 256GB SSD + JBL TUNE 510 BLANCO",LENOVO,"S/ 1,799",https://simple.ripley.com.pe/laptop-lenovo-82yu00x6lm-8gb-156-vg4-amn-fhd-amd-ryzen-5-7520u-ram-256gb-ssd-jbl-tune-510-blanco-pmp20000581433
"LAPTOP HP 14-EP1000LA INTEL® CORE™ ULTRA I5-125H 16GB RAM 512GB SSD 14"" WIN11 CON IA",HP,"S/ 3,159",https://simple.ripley.com.pe/laptop-hp-14-ep1000la-intelr-coretm-ultra-i5-125h-16gb-ram-512gb-ssd-14-win11-con-ia-pmp20000339565
"LAPTOP LENOVO IDEAPAD 1 15ALC7 AMD RYZEN 7 5700U 24GB RAM 1TB SSD + 256GB SSD 15.6"" FHD FREEDOS",LENOVO,"S/ 2,599",https://simple.ripley.com.pe/laptop-lenovo-ideapad-1-15alc7-amd-ryzen-7-5700u-24gb-ram-1tb-ssd-256gb-ssd-156-fhd-freedos-pmp20000231637
"LAPTOP HP VICTUS 15-FB2017LA AMD RYZEN™ 7 8845HS 16GB RAM 1TB SSD RTX 3050 15"" IA",HP,"S/ 4,459",https://simple.ripley.com.pe/laptop-hp-victus-15-fb2017la-amd-ryzentm-7-8845hs-16gb-ram-1tb-ssd-rtx-3050-15-ia-pmp20000339325
"LAPTOP ASUS FX707ZC4-HX0039 8GB 17"" 512GB SSD INTEL FX707Z CORE I5-12500H DDR4 FHD 144HZ NVIDIA RTX3050",ASUS,"S/ 3,912",https://simple.ripley.com.pe/laptop-asus-fx707zc4-hx0039-8gb-17-512gb-ssd-intel-fx707z-core-i5-12500h-ddr4-fhd-144hz-nvidia-rtx3050-pmp20000476468
"LAPTOP LENOVO IDEAPAD SLIM 3 12450H - 12AVA GENERACIÓN 16GB RAM 512GB SSD M.2 15.6"" FHD TN/ 2.0 4.4GHZ/ (DDR5 4800)/ M.2/ FREEDOS",LENOVO,"S/ 2,089",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-3-12450h-12ava-generacion-16gb-ram-512gb-ssd-m2-156-fhd-tn-20-44ghz-ddr5-4800-m2-freedos-pmp20000267828
"MACBOOK APPLE SÍ 16GB 13"" SSD PRO 2020 INTEL CORE I5 16 GB RAM 512 GB GRIS REACONDICIONADO",APPLE,"S/ 3,399",https://simple.ripley.com.pe/macbook-apple-si-16gb-13-ssd-pro-2020-intel-core-i5-16-gb-ram-512-gb-gris-reacondicionado-pmp20000720271
"LAPTOP ADVANCE 2 EN 1 CN4058 10.1' INTEL CELERON N4020, 128GB, 8GB, TOUCH, W11",ADVANCE,S/ 899,https://simple.ripley.com.pe/laptop-advance-2-en-1-cn4058-101-intel-celeron-n4020-128gb-8gb-touch-w11-pmp20000703060
LAPTOP DELL INSPIRON 3511 32GB RAM 1TB SSD,DELL,"S/ 3,104.87",https://simple.ripley.com.pe/laptop-dell-inspiron-3511-32gb-ram-1tb-ssd-pmp20000288291
LAPTOP MSI KATANA A15 B8VG RYZEN 9-8945HS 5.2GHZ 16GB DDR5 1TB SSD RTX4070 8GB 16 FHD WIN 11 RGB,MSI,"S/ 7,800",https://simple.ripley.com.pe/laptop-msi-katana-a15-b8vg-ryzen-9-8945hs-52ghz-16gb-ddr5-1tb-ssd-rtx4070-8gb-16-fhd-win-11-rgb-pmp20000742830
"LAPTOP GAMER LENOVO IDEAPAD 3 15ACH6 RYZEN 7-5800H 8N 16H 3.2GHZ TURBO 4.4GHZ 16GB RAM 512GB SSD 6GB RTX3060 15"" FHD IPS",LENOVO,"S/ 5,250",https://simple.ripley.com.pe/laptop-gamer-lenovo-ideapad-3-15ach6-ryzen-7-5800h-8n-16h-32ghz-turbo-44ghz-16gb-ram-512gb-ssd-6gb-rtx3060-15-fhd-ips-pmp20000143857
"MACBOOK AIR APPLE 13-INCH 16GB 13"" 256GB SSD CHIP M3 RAM MIDNIGHT",APPLE,"S/ 5,290",https://simple.ripley.com.pe/macbook-air-apple-13-inch-16gb-13-256gb-ssd-chip-m3-ram-midnight-pmp20000733857
"LAPTOP LENOVO 83DV00FHLM 15.6"" GAMING LOQ CORE I7 13650HX 32GB DDR5 SSD 1TB RTX 3050 6GB FHD IPS",LENOVO,"S/ 5,499",https://simple.ripley.com.pe/laptop-lenovo-83dv00fhlm-156-gaming-loq-core-i7-13650hx-32gb-ddr5-ssd-1tb-rtx-3050-6gb-fhd-ips-pmp20000724161
LAPTOP ASUS FA507NV-EH74 TUF GAMING A15 15.6'' FHD 144HZ RTX 4060 RYZEN 7 7735HS 16GB DDR5 1TB SSD WI-FI 6,ASUS COMPUTER INTERNATIONAL DIRECT,"S/ 6,452",https://simple.ripley.com.pe/laptop-asus-fa507nv-eh74-tuf-gaming-a15-156-fhd-144hz-rtx-4060-ryzen-7-7735hs-16gb-ddr5-1tb-ssd-wi-fi-6-pmp20000490028
MACBOOK AIR M2 MLXX3LL/A 13.6' APPLE M2 CHIP 512GB SSD 8GB PLATA,APPLE,"S/ 4,899",https://simple.ripley.com.pe/macbook-air-m2-mlxx3lla-136-apple-m2-chip-512gb-ssd-8gb-plata-pmp20000431864
LAPTOP GAMER ASUS TUF GAMING RYZEN 9 RTX4070 A17 2023,ASUS,"S/ 9,990.29",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-ryzen-9-rtx4070-a17-2023-pmp20000231117
"LAPTOP GAMER HP VICTUS 15-FA0021LA I5-12450H, RTX3050, 8GB RAM, 512GB SSD, 15.6 (A14LCLA)",HP,"S/ 3,118",https://simple.ripley.com.pe/laptop-gamer-hp-victus-15-fa0021la-i5-12450h-rtx3050-8gb-ram-512gb-ssd-156-a14lcla-pmp20000463554
LAPTOP HP 15-FC0009LA RYZEN 5-7520U 8GB RAM 256GB SSD AMD RADEON GRPAHICS 15.6 FHD ANTIGLARE FD,HP,"S/ 1,995",https://simple.ripley.com.pe/laptop-hp-15-fc0009la-ryzen-5-7520u-8gb-ram-256gb-ssd-amd-radeon-grpahics-156-fhd-antiglare-fd-pmp20000400482
LAPTOP MICROSOFT ZGM-00026 SURFACE SNAPDRAGON X PLUS 16GB RAM 512GB SSD COPILOT+ PC 13.8”,MICROSOFT,"S/ 7,505",https://simple.ripley.com.pe/laptop-microsoft-zgm-00026-surface-snapdragon-x-plus-16gb-ram-512gb-ssd-copilot-pc-138-pmp20000686890
"LAPTOP MSI CYBORG 15 A12VF 16GB 15.6"" 512GB SSD INTEL CORE I7 12650H RAM M.2 8GB RTX 4060 FHD WINDOWS 11",MSI,"S/ 5,199",https://simple.ripley.com.pe/laptop-msi-cyborg-15-a12vf-16gb-156-512gb-ssd-intel-core-i7-12650h-ram-m2-8gb-rtx-4060-fhd-windows-11-pmp20000570673
"LAPTOP LENOVO V15 8GB 15.6"" CORE I3 1215U RAM SSD 256GB FHD",LENOVO,"S/ 1,399",https://simple.ripley.com.pe/laptop-lenovo-v15-8gb-156-core-i3-1215u-ram-ssd-256gb-fhd-pmp20000565294
"LAPTOP LENOVO 82YU00X4LM 8GB 15.6"" 256GBSSD AMD RYZEN VG4 3 7320U DDR5 RAM FHD + MOCHILA Y MOUSE INALAMBRICOS",LENOVO,"S/ 1,399",https://simple.ripley.com.pe/laptop-lenovo-82yu00x4lm-8gb-156-256gbssd-amd-ryzen-vg4-3-7320u-ddr5-ram-fhd-mochila-y-mouse-inalambricos-pmp20000482185
"LAPTOP HP VICTUS 15 AMD RYZEN 5 7535HS 16GB RAM 1TB SSD M.2 NVIDIA GEFORCE RTX 15.6"" FHD DE 144 HZ, W. 11 HOME PLATEADO",HP,"S/ 3,607.90",https://simple.ripley.com.pe/laptop-hp-victus-15-amd-ryzen-5-7535hs-16gb-ram-1tb-ssd-m2-nvidia-geforce-rtx-156-fhd-de-144-hz-w-11-home-plateado-pmp20000106856
"LAPTOP LENOVO V15 G4 IRU INTEL CORE I5 13420H 16GB RAM 512GB SSD 15.6"" FHD WINDOWS 83A100GJLM",LENOVO,"S/ 2,169",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-iru-intel-core-i5-13420h-16gb-ram-512gb-ssd-156-fhd-windows-83a100gjlm-pmp20000691664
LAPTOP ACER CHROMEBOOK 315 CB315-3H-C19A,ACER,"S/ 1,476.21",https://simple.ripley.com.pe/laptop-acer-chromebook-315-cb315-3h-c19a-pmp20000288330
"LAPTOP ASUS N7600ZE-L2020W I7-12700H16GB RAM 512GB SSD VIDEO RTX-3050TI 4GB 16"" WQUXGA",ASUS,"S/ 5,629",https://simple.ripley.com.pe/laptop-asus-n7600ze-l2020w-i7-12700h16gb-ram-512gb-ssd-video-rtx-3050ti-4gb-16-wquxga-pmp20000703138
LAPTOP LENOVO IDEAPAD 3 15IAU7 INTEL CORE I3-1215U 8GB RAM 512GB SSD 15.6” FHD,LENOVO,"S/ 1,599",https://simple.ripley.com.pe/laptop-lenovo-ideapad-3-15iau7-intel-core-i3-1215u-8gb-ram-512gb-ssd-156-fhd-pmp20000697866
LAPTOP HP 15-EF2500LA 15.6' AMD RYZEN 7 512GB SSD 16GB DORADO-PLATA,HP,"S/ 2,472",https://simple.ripley.com.pe/laptop-hp-15-ef2500la-156-amd-ryzen-7-512gb-ssd-16gb-dorado-plata-pmp20000530438
"NOTEBOOK LENOVO V15 G3 15.6' FHD TN, CORE I3-1215U FREEDOS",LENOVO,"S/ 1,309",https://simple.ripley.com.pe/notebook-lenovo-v15-g3-156-fhd-tn-core-i3-1215u-freedos-pmp20000743175
"LAPTOP LENOVO V15 G4 AMN - 82YU00X6LM 8GB 15.6"" 256GB SSD VG4 AMN AMD RYZEN 5 7520U LPDDR5 BUS-4800 FHD TN-82YU00X6LM",LENOVO,"S/ 1,649",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-82yu00x6lm-8gb-156-256gb-ssd-vg4-amn-amd-ryzen-5-7520u-lpddr5-bus-4800-fhd-tn-82yu00x6lm-pmp20000485475
"LAPTOP CHUWI HEROBOOK PRO CELERON 8GB RAM 256GB SSD 14.1"" WINDOWS 11",CHUWI,S/ 859,https://simple.ripley.com.pe/laptop-chuwi-herobook-pro-celeron-8gb-ram-256gb-ssd-141-windows-11-pmp20000248844
LAPTOP ASUS G614JIR-AS94 ROG STRIX G16 2024 16' 16:10 QHD 240HZ INTEL I9 16GB DDR5 1TB SSD RTX 4070,ASUS,"S/ 11,722",https://simple.ripley.com.pe/laptop-asus-g614jir-as94-rog-strix-g16-2024-16-1610-qhd-240hz-intel-i9-16gb-ddr5-1tb-ssd-rtx-4070-pmp20000490020
"LAPTOP HP VICTUS 15-FA1097LA INTEL® CORE™ I7-13620H 16GB RAM 1TB SSD RTX 4050 15"" W11",HP,"S/ 5,399",https://simple.ripley.com.pe/laptop-hp-victus-15-fa1097la-intelr-coretm-i7-13620h-16gb-ram-1tb-ssd-rtx-4050-15-w11-pmp20000337014
LAPTOP HP VICTUS 15-FA0007LA I7-12650H 16GB RAM 512GB SSD T. VIDEO RTX 3050 4GB 15.6 FHD 144HZ WINDOWS 11 / 8U8B8LA,HP,"S/ 4,179",https://simple.ripley.com.pe/laptop-hp-victus-15-fa0007la-i7-12650h-16gb-ram-512gb-ssd-t-video-rtx-3050-4gb-156-fhd-144hz-windows-11-8u8b8la-pmp20000315925
"LAPTOP LENOVO THINKBOOK G2 I3-1115G4 / 11AVA GENERACIÓN 8GB RAM 256GB SSD M.2 15.6"" G2/ CORE I3-1115G4/ 4.1GHZ/ FHD/ M.2/FREEDOS.",LENOVO,"S/ 1,529",https://simple.ripley.com.pe/laptop-lenovo-thinkbook-g2-i3-1115g4-11ava-generacion-8gb-ram-256gb-ssd-m2-156-g2-core-i3-1115g4-41ghz-fhd-m2freedos-pmp20000258759
"LAPTOP LENOVO 82YU00X6LM 8GB 15.6"" VG4 AMN FHD AMD RYZEN 5 7520U RAM 256GB SSD",LENOVO,"S/ 1,649",https://simple.ripley.com.pe/laptop-lenovo-82yu00x6lm-8gb-156-vg4-amn-fhd-amd-ryzen-5-7520u-ram-256gb-ssd-pmp20000581339
CARGADOR HP 195V 333A PUNTA CELESTE COMPATIBLE 19.5V 3.33A PUNTA 65W,HP,S/ 39.80,https://simple.ripley.com.pe/cargador-hp-195v-333a-punta-celeste-compatible-195v-333a-punta-65w-pmp20000400383
"LAPTOP LENOVO LOQ 15IRX9 CORE I7-13650HX 16GB RAM 512GB RTX 4050 6GB 15.6"" FHD IPS 2.6/4.9GHZ DDR5 FREEDOS",LENOVO,"S/ 5,349",https://simple.ripley.com.pe/laptop-lenovo-loq-15irx9-core-i7-13650hx-16gb-ram-512gb-rtx-4050-6gb-156-fhd-ips-2649ghz-ddr5-freedos-pmp20000336581
CARGADOR COMPATIBLE ASUS 19V 1.75A - 4.0 X 1.35MM 33W,ASUS,S/ 42.89,https://simple.ripley.com.pe/cargador-compatible-asus-19v-175a-40-x-135mm-33w-pmp20000398223
LAPTOP LENOVO THINKPAD T16 3RAG CORE ULTRA 7 32 GB 512 SSD,LENOVO,"S/ 5,798",https://simple.ripley.com.pe/laptop-lenovo-thinkpad-t16-3rag-core-ultra-7-32-gb-512-ssd-pmp20000536721
LAPTOP LENOVO V15 G4 AMN RYZEN 3 7320U G4 RAM 8GB DISCO 256GB SSD 15.6″ FHD WINDOWS 11,LENOVO,"S/ 1,249",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-ryzen-3-7320u-g4-ram-8gb-disco-256gb-ssd-156-fhd-windows-11-pmp20000753635
"LAPTOP LENOVO IDEAPAD SLIM 5 16IRL8 INTEL CORE I7-13620H 16GB RAM 512GB SSD 16"" GRIS",LENOVO,"S/ 2,988",https://simple.ripley.com.pe/laptop-lenovo-ideapad-slim-5-16irl8-intel-core-i7-13620h-16gb-ram-512gb-ssd-16-gris-pmp20000309247
LAPTOP ASUS GZ301VU-DS94 ROG FLOW Z13 INTEL CORE I9 16GB 1TB SSD 13.4' RTX 4050,ASUS,"S/ 10,618",https://simple.ripley.com.pe/laptop-asus-gz301vu-ds94-rog-flow-z13-intel-core-i9-16gb-1tb-ssd-134-rtx-4050-pmp20000490029
"LAPTOP LENOVO V15 G4 IRU INTEL CORE I5 13420H, 16GB RAM, 512GB SSD, 15.6 FHD, WINDOWS, 83A100GJLM",LENOVO,"S/ 2,199",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-iru-intel-core-i5-13420h-16gb-ram-512gb-ssd-156-fhd-windows-83a100gjlm-pmp20000456915
LAPTOP HP 255 G10 AMD RYZEN 3-7330U 8GB RAM 256GB SSD 15.6” HD,HP,"S/ 1,449",https://simple.ripley.com.pe/laptop-hp-255-g10-amd-ryzen-3-7330u-8gb-ram-256gb-ssd-156-hd-pmp20000520330
"LAPTOP HP 16GB 15.6"" SSD INTEL 250 G10, HD SVA, CORE I7-1355U 1TB FREEDOS",HP,"S/ 3,327",https://simple.ripley.com.pe/laptop-hp-16gb-156-ssd-intel-250-g10-hd-sva-core-i7-1355u-1tb-freedos-pmp20000673442
"LAPTOP HP 16GB 15.6"" 512GB INTEL VICTUS 15-FA0007LA COREI7-12650H RAM SSD SSD RTX 3050 4GB WIND 11",HP,"S/ 4,349.90",https://simple.ripley.com.pe/laptop-hp-16gb-156-512gb-intel-victus-15-fa0007la-corei7-12650h-ram-ssd-ssd-rtx-3050-4gb-wind-11-pmp20000605903
"LAPTOP HP 15-FC0011LA - 802N0LA 8GB 15.6"" 512GBSSD AMD 15-FC0011LA 7 7730U512GB SSDWIND 11",HP,"S/ 2,579",https://simple.ripley.com.pe/laptop-hp-15-fc0011la-802n0la-8gb-156-512gbssd-amd-15-fc0011la-7-7730u512gb-ssdwind-11-pmp20000487742
"LAPTOP HP OMEN 14-FB0004LA INTEL® CORE™ ULTRA 9 185H 32GB RAM 2TB SSD RTX4070 14"" IA",HP,"S/ 10,499",https://simple.ripley.com.pe/laptop-hp-omen-14-fb0004la-intelr-coretm-ultra-9-185h-32gb-ram-2tb-ssd-rtx4070-14-ia-pmp20000339773
LAPTOP ACER PREDATOR TRITON NEO 16 16' WQXGA 240HZ INTEL CORE I7 NVIDIA RTX 4060 16GB 1TB SSD,ACER,"S/ 9,409",https://simple.ripley.com.pe/laptop-acer-predator-triton-neo-16-16-wqxga-240hz-intel-core-i7-nvidia-rtx-4060-16gb-1tb-ssd-pmp20000490068
"MACBOOK PRO M4 MAX, 14‑CORE CPU, 32‑CORE GPU - BLACK / 36GB Y 1TB",APPLE,"S/ 18,605",https://simple.ripley.com.pe/macbook-pro-m4-max-14core-cpu-32core-gpu-black-36gb-y-1tb-pmp20000738721
"LAPTOP DELL INSPIRON 3520 8GB 15.6"" SSD INTEL FHD CORE I7-1255U 512GB FREEDOS",DELL,"S/ 2,682",https://simple.ripley.com.pe/laptop-dell-inspiron-3520-8gb-156-ssd-intel-fhd-core-i7-1255u-512gb-freedos-pmp20000569743
"LAPTOP DELL 8GB 14"" 512GB INTEL LATITUDE 3440 COREI5-1335U RAM SSD FHD WIND 11 PRO+RAM PATRIOT",DELL,"S/ 2,899",https://simple.ripley.com.pe/laptop-dell-8gb-14-512gb-intel-latitude-3440-corei5-1335u-ram-ssd-fhd-wind-11-proram-patriot-pmp20000605915
"LAPTOP LENOVO 12GB 15.6"" 512GB INTEL LOQ 15IRX9 COREI7-13650X RAM SSD 5 FHD RTX3050-6GB 83DV00FHLM",LENOVO,"S/ 4,849",https://simple.ripley.com.pe/laptop-lenovo-12gb-156-512gb-intel-loq-15irx9-corei7-13650x-ram-ssd-5-fhd-rtx3050-6gb-83dv00fhlm-pmp20000605924
"LAPTOP LENOVO LEGION 5 16IRX9 16GB 15.6"" 512GB SSD M.2 INTEL CORE I7-14650HX LEGION 16' RAM SSD SSD RTX 4060",LENOVO,"S/ 6,400",https://simple.ripley.com.pe/laptop-lenovo-legion-5-16irx9-16gb-156-512gb-ssd-m2-intel-core-i7-14650hx-legion-16-ram-ssd-ssd-rtx-4060-pmp20000593791
LAPTOP HP 15-FD0055LA FHD CORE I5-1235 8GB RAM 512GB SSD 15.6',HP,"S/ 1,899",https://simple.ripley.com.pe/laptop-hp-15-fd0055la-fhd-core-i5-1235-8gb-ram-512gb-ssd-156-pmp20000753946
"LAPTOP ADVANCE CN4058 10.1"" INTEL CELERON 8GB 128GB SSD 2 EN 1 TOUCH CELERON WINDOWS11",ADVANCE,S/ 818.90,https://simple.ripley.com.pe/laptop-advance-cn4058-101-intel-celeron-8gb-128gb-ssd-2-en-1-touch-celeron-windows11-pmp20000695373
"LAPTOP HP 9D197LT#ABM 16GB 15.6"" 512GB SSD INTEL 250 G9 CORE I7 1255U RAM HD ANTI GLARE - 9D197LT",HP,"S/ 2,899",https://simple.ripley.com.pe/laptop-hp-9d197ltabm-16gb-156-512gb-ssd-intel-250-g9-core-i7-1255u-ram-hd-anti-glare-9d197lt-pmp20000598928
"LAPTOP GAMER MSI GP66 LEOPARD 11UG-050 INTEL CORE I7-11800H 16GB 512GB SSD NVIDIA GEFORCE RTX 3070 15.6"" PORTÁTIL JUEGOS",MSI,"S/ 9,790",https://simple.ripley.com.pe/laptop-gamer-msi-gp66-leopard-11ug-050-intel-core-i7-11800h-16gb-512gb-ssd-nvidia-geforce-rtx-3070-156-portatil-juegos-pmp20000306077
LAPTOP LENOVO V15 G4 IRU CORE I7-1355U 16GB RAM 512GB SSD 15.6” FHD TN WIND 11-83A100ERLM,LENOVO,"S/ 2,979",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-iru-core-i7-1355u-16gb-ram-512gb-ssd-156-fhd-tn-wind-11-83a100erlm-pmp20000536607
"LAPTOP HP 15-DY5011LA 8GB 15.6"" SSD INTEL HD CORE I7-1255U 512GB FREEDOS",HP,"S/ 3,138",https://simple.ripley.com.pe/laptop-hp-15-dy5011la-8gb-156-ssd-intel-hd-core-i7-1255u-512gb-freedos-pmp20000569744
"MACBOOK AIR CHIP M3 8GB RAM 256GB 13.6"" SPACE GRAY",APPLE,"S/ 6,699",https://simple.ripley.com.pe/macbook-air-chip-m3-8gb-ram-256gb-136-space-gray-pmp20000266046
"LAPTOP TOSHIBA 16GB 15.6"" 1TB INTEL DYNABOOK TECRA A 50K PML20U139011 COREI7-1260P RAM SSD FHD WIND 10 PRO",TOSHIBA,"S/ 2,899.90",https://simple.ripley.com.pe/laptop-toshiba-16gb-156-1tb-intel-dynabook-tecra-a-50k-pml20u139011-corei7-1260p-ram-ssd-fhd-wind-10-pro-pmp20000605891
"LAPTOP LENOVO 81MQ00ASLM AMD A6 9220C 4GB RAM 14"" 14W, FHD, 128G W10",LENOVO,"S/ 1,389",https://simple.ripley.com.pe/laptop-lenovo-81mq00aslm-amd-a6-9220c-4gb-ram-14-14w-fhd-128g-w10-pmp20000075769
LAPTOP GAMER ASUS TUF FA506NCR RYZEN 7-7435HS 8GB 512GB SSD 3050 15.6,ASUS,"S/ 4,000",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-fa506ncr-ryzen-7-7435hs-8gb-512gb-ssd-3050-156-pmp20000776073
LAPTOP ASUS COMPUTER INTERNATIONAL DIRECT FA507NU-DS74 ASUS TUF GAMING A15 RYZEN 7 16GB 1TB,ASUS COMPUTER INTERNATIONAL DIRECT,"S/ 6,878",https://simple.ripley.com.pe/laptop-asus-computer-international-direct-fa507nu-ds74-asus-tuf-gaming-a15-ryzen-7-16gb-1tb-pmp20000490032
LAPTOP MSI SWORD 16 B14VF INTEL I7-14650H 16GB DDR5 1TB SSD 8GB RTX4060 16 FHD 144HZ WIN 11,MSI,"S/ 6,900",https://simple.ripley.com.pe/laptop-msi-sword-16-b14vf-intel-i7-14650h-16gb-ddr5-1tb-ssd-8gb-rtx4060-16-fhd-144hz-win-11-pmp20000739095
"MACBOOK AIR M3 8GB RAM 256GB SSD 13"" INGLES SPACE GRAY",APPLE,"S/ 5,199",https://simple.ripley.com.pe/macbook-air-m3-8gb-ram-256gb-ssd-13-ingles-space-gray-pmp20000325623
"NOTEBOOK LENOVO THINKPAD L14 GEN 5 16GB 14"" 512GB SSD INTEL WUXGA CORE ULTRA 5 125U DDR5 512 M.2 W11PRO",LENOVO,"S/ 7,718",https://simple.ripley.com.pe/notebook-lenovo-thinkpad-l14-gen-5-16gb-14-512gb-ssd-intel-wuxga-core-ultra-5-125u-ddr5-512-m2-w11pro-pmp20000723886
"LAPTOP DELL INSPIRON 3520 32GB 15.6"" 512GB SSD INTEL CORE I5 1235U RAM Y 2TB FHD FREEDOS",DELL,"S/ 2,659",https://simple.ripley.com.pe/laptop-dell-inspiron-3520-32gb-156-512gb-ssd-intel-core-i5-1235u-ram-y-2tb-fhd-freedos-pmp20000520127
"LAPTOP LENOVO LOQ 15APH8 AMD RYZEN 7 16GB RAM 512GB SSD RTX 4050 6 GB 15.6"" FHD IPS, 7840HS, 512 W11",LENOVO,"S/ 5,300",https://simple.ripley.com.pe/laptop-lenovo-loq-15aph8-amd-ryzen-7-16gb-ram-512gb-ssd-rtx-4050-6-gb-156-fhd-ips-7840hs-512-w11-pmp20000337189
"LAPTOP LENOVO V15 G4 AMN 7520U 16GB RAM 512GB SSD 15.6"" FHD TN AMD RYZEN 5 2.8 4.3GHZ/ DDR5/ FREEDOS",LENOVO,"S/ 2,039",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-7520u-16gb-ram-512gb-ssd-156-fhd-tn-amd-ryzen-5-28-43ghz-ddr5-freedos-pmp20000360439
"LAPTOP LENOVO V15 G3 IAP 8GB 15"" 256GB INTEL CORE I3 RAM SSD FREEDOS",LENOVO,"S/ 1,349",https://simple.ripley.com.pe/laptop-lenovo-v15-g3-iap-8gb-15-256gb-intel-core-i3-ram-ssd-freedos-pmp20000728994
"LAPTOP LENOVO 83GS006WLM 8GB 15.6"" 512GB SSD INTEL LOQ 15IAX9 CORE I5 12450HX 512 RTX 3050-6GB",LENOVO,"S/ 3,499",https://simple.ripley.com.pe/laptop-lenovo-83gs006wlm-8gb-156-512gb-ssd-intel-loq-15iax9-core-i5-12450hx-512-rtx-3050-6gb-pmp20000598931
"LAPTOP HP PROBOOK 445 G10 16GB 14"" 512GB SSD AMD RYZEN 7-7730U FHD WINDOWS 11 PRO (9S640LA#ABM)",HP,"S/ 3,149",https://simple.ripley.com.pe/laptop-hp-probook-445-g10-16gb-14-512gb-ssd-amd-ryzen-7-7730u-fhd-windows-11-pro-9s640laabm-pmp20000485403
NOTEBOOK ASUS X1605ZA-MB292 160 WUXGA LED IPS CORE I5-12500H 16GB DDR4,GENÉRICO,"S/ 2,703",https://simple.ripley.com.pe/notebook-asus-x1605za-mb292-160-wuxga-led-ips-core-i5-12500h-16gb-ddr4-pmp20000413924
"MACBOOK APPLE MACBOOK PRO MTL73LL/A 8GB 14"" 512GB SSD PRO MTL73LL/A CHIP M3 8 CORE GRIS",APPLE,"S/ 7,730",https://simple.ripley.com.pe/macbook-apple-macbook-pro-mtl73lla-8gb-14-512gb-ssd-pro-mtl73lla-chip-m3-8-core-gris-pmp20000501220
"LAPTOP LENOVO V15 G4 AMN - 82YU00X4LM 8GB 15.6"" 256GB VG4 RYZEN 3-7320U LPDDR5 BUS 4800MHZ SSD156 FHD WINDOWS 82YU00X4LM",LENOVO,"S/ 1,289",https://simple.ripley.com.pe/laptop-lenovo-v15-g4-amn-82yu00x4lm-8gb-156-256gb-vg4-ryzen-3-7320u-lpddr5-bus-4800mhz-ssd156-fhd-windows-82yu00x4lm-pmp20000537539
LAPTOP GAMER ASUS TUF GAMING RYZEN 7 GEFORCE RTX 4050 A15 2023,ASUS,"S/ 7,164.09",https://simple.ripley.com.pe/laptop-gamer-asus-tuf-gaming-ryzen-7-geforce-rtx-4050-a15-2023-pmp20000231123
LAPTOP ACER HELIOS NEO 18 JUEGOS INTEL CORE I7 NVIDIA RTX 4060 18' WUXGA 165HZ 16GB DDR5 SSD 1TB WI-FI 6E,ACER,"S/ 9,409",https://simple.ripley.com.pe/laptop-acer-helios-neo-18-juegos-intel-core-i7-nvidia-rtx-4060-18-wuxga-165hz-16gb-ddr5-ssd-1tb-wi-fi-6e-pmp20000490063
"LAPTOP ASUS 16GB 15.6"" 1TBSSD B1502CVA-NJ0791 CORE I7-1355U 1TB SSD RAM",ASUS,"S/ 4,790",https://simple.ripley.com.pe/laptop-asus-16gb-156-1tbssd-b1502cva-nj0791-core-i7-1355u-1tb-ssd-ram-pmp20000733399
